round,algorithm,upgrade_name,source_path,abi_input_types,abi_output_types,algo_gas,input_summary,expected_output,sender_node,tx_hash,transaction_submitted_at,tx_hash_observed_at,receipt_observed_at,event_observed_at,activation_observed_at,receipt_status,gas_used,target_nodes,completed_nodes,submit_to_tx_hash_ms,tx_hash_to_sender_receipt_ms,submit_to_sender_receipt_ms,submit_to_all_receipt_ms,tx_hash_to_all_receipt_ms,sender_receipt_to_all_receipt_ms,submit_to_all_complete_ms,tx_hash_to_all_complete_ms,sender_receipt_to_all_complete_ms,receipt_to_event_ms,event_to_all_complete_ms,all_receipt_to_all_complete_ms,mean_node_submit_to_receipt_ms,mean_node_tx_hash_to_receipt_ms,mean_node_sender_receipt_to_receipt_ms,mean_node_receipt_to_complete_ms,mean_node_submit_to_complete_ms,mean_node_tx_hash_to_complete_ms,mean_node_sender_receipt_to_complete_ms,slowest_node,completed,error
1,Sha256,Sha256Latency001,/home/liuqi/project/paper/go-ethereum/cryptoupgrade/results/upgrade-latency/lab1-5nodes-other-algos-20260813-095549/Sha256/sources/sha256latency001.go,bytes,bytes,3000,"{""dataHex"":""0x68656c6c6f2063727970746f75706772616465"",""outputHex"":""0x1dfa30acdf489c5a6ad291902fd7c58449fd325e8e64d0d45b704e8f4c453414""}",0x1dfa30acdf489c5a6ad291902fd7c58449fd325e8e64d0d45b704e8f4c453414,node1,0x0442fe9b5ac3a1858ed79c302bff69830d10d24b719477b968654a1a021c5471,2026-08-13T09:56:29.405644557+08:00,2026-08-13T09:56:29.407373656+08:00,2026-08-13T09:56:37.050968262+08:00,2026-08-13T09:56:37.050968262+08:00,2026-08-13T09:56:54.145124666+08:00,1,88156,5,5,1.729109,7643.594606,7645.323715,7645.763170,7644.034061,0.439455,24739.480119,24737.751010,17094.156404,0.000000,17094.156404,17093.716949,7645.322772,7643.593663,-0.000943,17062.978165,24708.300937,24706.571828,17062.977222,node1,true,
