round,algorithm,upgrade_name,source_path,abi_input_types,abi_output_types,algo_gas,input_summary,expected_output,sender_node,tx_hash,receipt_status,gas_used,target_nodes,completed_nodes,submit_to_sender_receipt_ms,submit_to_all_receipt_ms,submit_to_all_complete_ms,mean_node_submit_to_receipt_ms,mean_node_receipt_to_complete_ms,mean_node_submit_to_complete_ms,slowest_node,completed,error
1,Dh2048Secret,Dh2048SecretLatency001,/home/liuqi/project/paper/go-ethereum/cryptoupgrade/results/upgrade-latency/lab1-10nodes-clean-20260812-114012/Dh2048Secret/sources/dh2048secretlatency001.go,"bytes,bytes",bytes,200000,"{""peerPublicKeyByteLen"":""256"",""peerPublicKeySha256"":""0xd0ea30fde833ad026152c3bf82605ae359a4413c4b0b8f6e8d8fa13c75d447d3"",""privateKeyHex"":""0x05""}",0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000,node1,0x47f433de2c9a8acd5bba4df038fafee911df2fd2a7d4e0f55a94de6162419eaf,1,116200,10,10,14380.266605,70468.817414,70482.046336,63697.030607,44.716718,63741.747325,node8,true,
