round,algorithm,upgrade_name,source_path,abi_input_types,abi_output_types,algo_gas,input_summary,expected_output,sender_node,tx_hash,receipt_status,gas_used,target_nodes,completed_nodes,submit_to_sender_receipt_ms,submit_to_all_receipt_ms,submit_to_all_complete_ms,mean_node_submit_to_receipt_ms,mean_node_receipt_to_complete_ms,mean_node_submit_to_complete_ms,slowest_node,completed,error
1,Sha256,Sha256Latency001,/home/liuqi/project/paper/go-ethereum/cryptoupgrade/results/upgrade-latency/lab1-10nodes-clean-20260812-114012/Sha256/sources/sha256latency001.go,bytes,bytes,3000,"{""dataHex"":""0x68656c6c6f2063727970746f75706772616465"",""outputHex"":""0x1dfa30acdf489c5a6ad291902fd7c58449fd325e8e64d0d45b704e8f4c453414""}",0x1dfa30acdf489c5a6ad291902fd7c58449fd325e8e64d0d45b704e8f4c453414,node1,0x05abc270e6d0e5e785cdf2cc83213954b17fc207b26188da321ee0e84515bdbe,1,88156,10,10,10315.543826,58127.726412,58140.500481,52757.087901,27.509007,52784.596908,node6,true,
