round,algorithm,upgrade_name,source_path,abi_input_types,abi_output_types,algo_gas,input_summary,expected_output,sender_node,tx_hash,receipt_status,gas_used,target_nodes,completed_nodes,submit_to_sender_receipt_ms,submit_to_all_receipt_ms,submit_to_all_complete_ms,mean_node_submit_to_receipt_ms,mean_node_receipt_to_complete_ms,mean_node_submit_to_complete_ms,slowest_node,completed,error
1,Blake2bSum256,Sum256Latency001,/home/liuqi/project/paper/go-ethereum/cryptoupgrade/results/upgrade-latency/lab1-10nodes-clean-20260812-114012/Blake2bSum256/sources/sum256latency001.go,bytes,bytes32,3000,"{""dataHex"":""0x68656c6c6f2063727970746f75706772616465"",""outputHex"":""0x5775646cad293129974bf89550cb3c0ff84304ff40189eed61f57dfbdfb4ddc4""}",0x5775646cad293129974bf89550cb3c0ff84304ff40189eed61f57dfbdfb4ddc4,node1,0x118cc108613266f65560fb41db8cb78c72c9ab81f390b730a98d3ff2095d74e2,1,150920,10,10,7692.436965,45907.540298,45919.103615,41559.807587,27.105068,41586.912655,node2,true,
