round,algorithm,upgrade_name,source_path,abi_input_types,abi_output_types,algo_gas,input_summary,expected_output,sender_node,tx_hash,receipt_status,gas_used,target_nodes,completed_nodes,submit_to_sender_receipt_ms,submit_to_all_receipt_ms,submit_to_all_complete_ms,mean_node_submit_to_receipt_ms,mean_node_receipt_to_complete_ms,mean_node_submit_to_complete_ms,slowest_node,completed,error
1,SchnorrVerify,SchnorrVerifyLatency001,/home/liuqi/project/paper/go-ethereum/cryptoupgrade/results/upgrade-latency/lab1-10nodes-clean-20260812-114012/SchnorrVerify/sources/schnorrverifylatency001.go,"bytes,bytes",bool,200000,"{""messageHex"":""0x63727970746f75706772616465207363686e6f72722062656e63686d61726b"",""proofByteLength"":""768"",""proofSha256"":""0x89f0d49ad63b642cf675f571fc473cdbbb838ec60b8adf872896c3e3104a7445""}",true,node1,0x5cd6545e75156b8de884a91fdc022efc5ab8e2d1ae1d8a8d2bbb901828425408,1,125224,10,10,10723.480966,87693.052929,87726.329986,78942.723263,110.533913,79053.257176,node10,true,
